ID,DR,Gaia,RAhRAmRAs,DEdDEmDEs,Gmag,GBPmag,GRPmag,N,RMS,Mm,n_
W3892,DR2,6045489145735936896,162355.61,-262827.6,16.98,17.48,16.26,3635,2.47,1.000,
W3893,DR2,6045490107808668672,162355.61,-262532.4,16.38,16.84,15.69,3556,6.63,1.000,
W3894,DR2,6045490691924233344,162355.62,-262452.6,16.83,17.35,16.04,3636,2.51,0.726,
W3895,DR2,6045490103496962304,162355.63,-262547.9,19.03,19.86,17.77,3554,31.09,0.000,
W3896,DR2,6045490073448910464,162355.65,-262636.9,16.75,17.20,16.03,3631,2.05,1.000,
W3897,DR2,6045502546028306176,162355.67,-262253.0,18.98,,,3595,13.67,0.000,
W3898,DR2,6045490691917770368,162355.67,-262425.0,18.73,19.24,17.79,3569,41.36,1.000,
W3899,DR2,6045490107808667008,162355.71,-262537.1,17.36,17.83,16.62,3604,9.10,1.000,
W3900,DR2,6045502546034293504,162355.75,-262251.1,16.98,17.50,16.19,3591,3.25,0.001,
W3901,DR2,6045489042656704128,162355.82,-262920.8,17.11,17.58,16.38,3628,3.49,1.000,
W3902,DR2,6045489145735929600,162355.83,-262849.4,18.09,18.44,17.18,3633,8.71,1.000,
W3903,DR2,6045490107802119168,162355.83,-262605.8,17.70,18.19,16.84,3416,97.80,1.000,
W3904,DR2,6045490107802145664,162355.86,-262532.6,19.00,19.29,17.81,1314,221.36,1.000,
W3905,DR2,6045489145735943936,162355.86,-262802.8,16.10,16.51,15.29,3656,1.12,0.000,
W3906,DR2,6045490073442351744,162355.87,-262636.1,18.59,18.99,17.54,3620,10.70,1.000,
W3907,DR2,6045490004729419776,162355.88,-262716.6,16.99,17.48,16.27,3636,2.25,1.000,
W3908,DR2,6045489145729319552,162355.88,-262801.9,18.63,,,3649,8.80,1.000,
W3909,DR2,6045490107808657024,162355.90,-262607.0,15.38,16.23,14.45,3614,2.62,0.003,
W3910,DR2,6045502747880985088,162355.94,-262129.2,18.89,19.28,18.00,3599,15.28,0.000,
W3911,DR2,6045490795003472256,162355.96,-262342.8,16.72,17.20,16.02,3622,1.97,1.000,
W3912,DR2,6045490107808659584,162355.96,-262559.7,17.55,18.07,16.77,3596,10.52,0.000,
W3913,DR2,6045502747881013120,162355.97,-262056.1,17.73,18.27,16.97,3613,6.13,1.000,
W3914,DR2,6045489038344755968,162355.97,-262927.6,19.04,19.38,18.15,3595,16.46,0.000,
W3915,DR2,6045490795003771136,162355.98,-262259.5,17.27,17.76,16.54,3578,6.48,1.000,
W3916,DR2,6045489145735928064,162356.04,-262849.8,15.76,16.33,15.01,3649,0.98,1.000,
W3917,DR2,6045489145735931904,162356.06,-262839.9,17.96,18.35,17.09,3617,6.92,1.000,
W3918,DR2,6045490687612645632,162356.07,-262408.7,18.35,18.84,17.50,3629,7.39,0.000,
W3919,DR2,6045489141424086912,162356.07,-262755.4,19.17,19.64,18.13,3606,24.07,1.000,
W3920,DR2,6045489145735935872,162356.17,-262825.4,16.67,17.14,15.96,3627,2.04,1.000,
W3921,DR2,6045489145735925504,162356.17,-262859.3,16.90,17.37,16.19,3643,2.48,1.000,
W3922,DR2,6045490004729420544,162356.20,-262708.5,18.60,19.12,17.66,3624,8.79,1.000,
W3923,DR2,6045490000417599744,162356.33,-262723.7,18.40,18.91,17.54,3621,8.30,1.000,
W3924,DR2,6045490004729409280,162356.34,-262743.2,17.36,17.84,16.62,3636,3.42,1.000,
W3925,DR2,6045490004729425792,162356.40,-262654.0,17.38,17.87,16.63,3635,3.26,1.000,
W3926,DR2,6045489042656703104,162356.49,-262917.6,15.61,16.21,14.84,3626,0.91,1.000,
W3927,DR2,6045490004729407744,162356.50,-262745.6,17.20,17.86,16.28,3631,2.79,0.000,
W3928,DR2,6045490691924238848,162356.50,-262429.7,14.98,15.61,14.21,3625,0.53,1.000,
W3929,DR2,6045490103497000320,162356.50,-262528.8,12.88,13.44,12.17,3690,0.61,1.000,
W3930,DR2,6045502644801739904,162356.54,-262158.0,18.51,18.87,17.56,3608,10.11,0.000,
W3931,DR2,6045489244511143168,162356.56,-262752.2,18.85,19.31,17.89,3618,13.48,1.000,
W3932,DR2,6045490691924224256,162356.56,-262509.4,17.69,18.19,16.94,3631,4.90,1.000,
W3933,DR2,6045490795003473152,162356.60,-262335.4,17.68,18.18,16.89,3619,4.50,0.000,
W3934,DR2,6045489145735927936,162356.61,-262844.8,18.82,19.14,17.75,3609,17.58,0.999,
W3935,DR2,6045490103496920960,162356.62,-262623.7,13.06,13.35,12.60,3640,0.22,1.000,
W3936,DR2,6045490107802135424,162356.65,-262536.9,18.86,19.25,17.91,3388,94.59,1.000,
W3937,DR2,6045489038346708608,162356.66,-262924.1,18.59,19.03,17.68,3597,14.18,1.000,
W3938,DR2,6045502649106840064,162356.66,-262203.6,19.13,19.56,18.15,3586,15.91,1.000,
W3939,DR2,6045490004722810368,162356.72,-262727.4,18.44,18.93,17.58,3622,9.52,1.000,
W3940,DR2,6045489077016444416,162356.73,-262908.5,17.91,18.42,17.09,3643,6.44,1.000,
W3941,DR2,6045490000417606528,162356.74,-262719.8,18.45,18.89,17.53,3637,9.78,1.000,
W3942,DR2,6045490107802101248,162356.78,-262616.4,18.36,18.34,17.07,1569,281.33,1.000,
W3943,DR2,6045490000417632256,162356.79,-262701.6,18.84,19.36,17.91,3642,11.76,1.000,
W3944,DR2,6045489141424067328,162356.82,-262807.3,18.21,18.70,17.36,3618,6.93,1.000,
W3945,DR2,6045489141424016768,162356.87,-262849.5,18.35,18.95,17.40,3631,9.13,1.000,
W3946,DR2,6045490004729418880,162356.87,-262709.1,17.72,18.21,16.93,3634,5.10,1.000,
W3947,DR2,6045489145729278464,162356.88,-262837.4,18.86,19.32,17.90,3639,12.76,1.000,
W3948,DR2,6045490004722813312,162356.90,-262721.4,18.97,19.21,17.88,3604,14.79,1.000,
W3949,DR2,6045489042656698624,162356.97,-262925.3,17.94,18.40,17.12,3603,18.38,1.000,
W3950,DR2,6045490795003769344,162356.98,-262311.8,17.81,18.34,17.02,3589,9.15,0.000,
W3951,DR2,6045489141424029056,162357.00,-262841.4,17.96,18.47,17.13,3642,5.62,1.000,
W3952,DR2,6045490795003465472,162357.02,-262353.5,18.71,19.24,17.85,3609,11.03,0.007,
W3953,DR2,6045489248815160960,162357.02,-262747.5,17.71,18.17,16.92,3636,4.75,1.000,
W3954,DR2,6045490039089170944,162357.02,-262628.2,17.10,17.45,16.15,3153,153.72,1.000,
W3955,DR2,6045490687612631936,162357.03,-262420.7,16.65,17.12,15.96,3613,2.06,1.000,
W3956,DR2,6045490691924231936,162357.10,-262441.1,18.05,18.31,17.06,3624,5.56,1.000,
W3957,DR2,6045490107802132096,162357.10,-262536.5,18.61,19.03,17.71,3591,35.81,1.000,
W3958,DR2,6045490898082697088,162357.13,-262300.8,17.76,18.24,16.96,965,133.55,1.000,
W3959,DR2,6045490039082589568,162357.16,-262645.5,18.93,19.37,17.95,2048,88.85,1.000,
W3960,DR2,6045489145735936384,162357.17,-262815.1,16.55,17.02,15.86,3649,1.69,1.000,
W3961,DR2,6045490691924227840,162357.18,-262453.0,18.80,19.13,17.98,3605,12.28,0.000,
W3962,DR2,6045490107808655488,162357.21,-262559.9,18.15,19.32,16.87,3625,6.46,1.000,
W3963,DR2,6045490726277511936,162357.21,-262408.1,18.62,19.09,17.70,3607,16.41,1.000,
W3964,DR2,6045489248815156352,162357.22,-262757.8,17.21,17.69,16.48,3631,2.86,1.000,
W3965,DR2,6045490691924237568,162357.25,-262426.5,16.86,17.32,16.17,3603,3.78,1.000,
W3966,DR2,6045490107802129024,162357.26,-262538.9,18.51,18.85,17.69,3578,23.40,0.000,
W3967,DR2,6045490107808654848,162357.26,-262602.2,18.00,18.50,17.14,3635,5.83,1.000,
W3968,DR2,6045489244503333248,162357.29,-262736.2,17.76,18.26,16.98,3635,4.76,1.000,
W3969,DR2,6045489077009777408,162357.39,-262902.6,18.32,18.77,17.43,3636,12.56,1.000,
W3970,DR2,6045490726283980672,162357.41,-262411.4,16.41,16.89,15.73,3620,1.62,1.000,
W3971,DR2,6045490795003766656,162357.42,-262332.1,17.53,18.32,16.55,3622,30.23,0.000,
W3972,DR2,6045489145729278336,162357.42,-262832.7,19.17,19.51,18.17,3637,15.82,1.000,
W3973,DR2,6045489072704539776,162357.43,-262858.8,18.71,19.00,17.70,3638,17.24,1.000,
W3974,DR2,6045489077016448512,162357.44,-262850.0,16.58,17.04,15.88,3610,1.90,1.000,
W3975,DR2,6045489244503291008,162357.45,-262803.8,18.04,18.54,17.22,3659,8.06,1.000,
W3976,DR2,6045490893771170944,162357.47,-262304.0,19.13,19.15,17.99,889,341.69,0.001,
W3977,DR2,6045489077016446976,162357.47,-262854.2,17.58,18.03,16.82,3604,5.09,1.000,
W3978,DR2,6045490004729412224,162357.49,-262723.0,17.17,17.65,16.45,3601,4.75,1.000,
W3979,DR2,6045490039089161472,162357.51,-262650.2,14.60,15.24,13.81,3641,0.51,1.000,
W3980,DR2,6045490107808654976,162357.53,-262555.1,17.87,18.38,17.09,3635,5.45,1.000,
W3981,DR2,6045490485765783168,162357.53,-262535.7,14.90,15.58,14.09,3615,0.81,0.001,
W3982,DR2,6045490004722817792,162357.54,-262710.5,17.43,17.82,16.55,3625,4.58,1.000,
W3983,DR2,6045490481454149760,162357.56,-262505.8,18.00,18.24,16.86,3636,5.57,,N.D.
W3984,DR2,6045490795003767680,162357.56,-262324.5,14.02,14.94,13.08,3660,0.97,0.000,
W3985,DR2,6045489145729282816,162357.57,-262826.1,19.01,,,3618,16.08,0.000,
W3986,DR2,6045489077016442624,162357.57,-262903.9,16.61,17.09,15.92,3633,2.73,1.000,
W3987,DR2,6045489077009785472,162357.58,-262849.3,18.96,19.33,17.86,3611,21.92,1.000,
W3988,DR2,6045502752192469504,162357.61,-262048.5,18.62,18.85,17.63,3602,22.37,0.993,
W3989,DR2,6045489077009761024,162357.62,-262913.2,18.79,19.15,17.96,3625,16.49,0.000,
W3990,DR2,6045502649113234048,162357.64,-262201.9,17.71,18.20,16.92,3568,6.27,1.000,
W3991,DR2,6045502649113232384,162357.65,-262208.3,16.82,17.56,15.95,3616,2.47,0.000,
W3992,DR2,6045490691924226176,162357.68,-262455.2,17.36,17.83,16.61,3614,3.21,1.000,
W3993,DR2,6045489145735931520,162357.69,-262825.1,17.13,17.55,16.37,3636,2.87,1.000,
W3994,DR2,6045490004722818048,162357.69,-262711.1,17.11,17.47,16.22,3629,3.98,1.000,
W3995,DR2,6045489244503313408,162357.70,-262748.2,17.36,17.82,16.61,3615,6.47,1.000,
W3996,DR2,6045490898082696448,162357.71,-262256.1,11.73,12.48,10.89,3714,0.82,1.000,
W3997,DR2,6045490039089168640,162357.71,-262630.6,18.29,18.67,17.36,3628,11.58,1.000,
W3998,DR2,6045489145735926400,162357.72,-262842.5,18.37,18.80,17.50,3641,10.11,1.000,
W3999,DR2,6045490103502413440,162357.74,-262556.4,18.28,18.73,17.44,3633,7.43,1.000,
W4000,DR2,6045489077016444032,162357.78,-262859.0,16.65,17.12,15.95,3637,2.49,1.000,
W4001,DR2,6045490039089161344,162357.81,-262647.4,17.04,17.51,16.32,3586,8.66,1.000,
W4002,DR2,6045490034787152640,162357.85,-262643.1,18.17,18.65,17.29,3595,18.63,1.000,
W4003,DR2,6045490726283980288,162357.85,-262409.2,17.65,18.14,16.88,3613,6.83,1.000,
W4004,DR2,6045502747880999040,162357.87,-262110.0,17.86,18.41,17.03,3611,6.43,1.000,
W4005,DR2,6045490004729412608,162357.93,-262718.3,15.24,15.87,14.45,3629,0.74,1.000,
W4006,DR2,6045490790691917440,162357.95,-262318.6,19.10,19.53,18.04,3401,85.00,1.000,
W4007,DR2,6045489072710262784,162357.96,-262841.1,18.36,18.84,17.48,3629,8.19,1.000,
W4008,DR2,6045490481454120320,162357.96,-262524.1,18.83,19.36,17.92,3599,13.29,1.000,
W4009,DR2,6045490726283973760,162357.97,-262424.0,16.77,17.22,16.08,3527,11.03,1.000,
W4010,DR2,6045489244508954496,162357.98,-262749.0,18.06,18.41,17.06,3584,23.07,1.000,
W4011,DR2,6045490691924227968,162358.00,-262445.5,16.89,17.36,16.19,3625,2.25,1.000,
W4012,DR2,6045489077016441984,162358.01,-262902.2,16.92,17.38,16.20,3644,2.85,1.000,
W4013,DR2,6045490898076275712,162358.01,-262245.5,18.81,19.86,17.35,3499,35.48,0.002,
W4014,DR2,6045490790691917312,162358.03,-262330.4,18.47,19.01,17.58,3557,37.55,1.000,
W4015,DR2,6045490000417627776,162358.04,-262704.0,18.90,19.30,18.01,3599,17.81,0.000,
W4016,DR2,6045489141424045312,162358.05,-262823.8,18.32,18.83,17.48,3659,9.42,1.000,
W4017,DR2,6045490795003767040,162358.08,-262323.9,18.44,18.95,17.54,3516,36.28,1.000,
W4018,DR2,6045490721972408832,162358.09,-262346.0,18.10,18.64,17.28,3596,8.12,1.000,
W4019,DR2,6045490039089158016,162358.14,-262655.9,17.92,18.43,17.12,3625,9.01,1.000,
W4020,DR2,6045490034777423232,162358.14,-262636.9,18.52,18.91,17.63,3616,10.00,1.000,
W4021,DR2,6045489077016434816,162358.15,-262923.6,17.80,18.13,16.90,1713,331.97,1.000,
W4022,DR2,6045490034785159552,162358.20,-262629.4,17.82,18.45,16.93,3647,6.01,0.000,
W4023,DR2,6045490034777451648,162358.21,-262611.1,17.69,18.19,16.90,3627,4.23,1.000,
W4024,DR2,6045490039089160704,162358.22,-262645.3,17.42,17.89,16.68,3584,8.33,1.000,
W4025,DR2,6045490039082568448,162358.23,-262653.1,19.11,19.39,18.19,3136,119.12,0.000,
W4026,DR2,6045489145735928576,162358.23,-262828.7,17.07,17.57,16.34,3634,2.66,1.000,
W4027,DR2,6045490107808653824,162358.24,-262555.1,17.73,18.25,16.95,3637,4.82,1.000,
W4028,DR2,6045490103504638976,162358.25,-262550.7,18.99,19.58,18.03,3621,16.76,1.000,
W4029,DR2,6045489248808531456,162358.25,-262743.1,18.60,18.96,17.56,3381,87.31,1.000,
W4030,DR2,6045490039089162240,162358.25,-262641.5,17.59,18.06,16.84,3618,6.19,1.000,
W4031,DR2,6045504229661217152,162358.28,-262046.1,18.21,18.42,16.89,3598,11.73,0.000,
W4032,DR2,6045490893776415360,162358.29,-262254.1,18.24,18.86,17.27,3325,90.94,0.000,
W4033,DR2,6045490034785162112,162358.31,-262635.3,17.83,18.30,17.02,3620,5.51,1.000,
W4034,DR2,6045489244503326720,162358.35,-262808.7,18.04,18.52,17.22,3603,27.42,1.000,
W4035,DR2,6045490039089168896,162358.37,-262623.6,18.88,19.08,17.62,3613,16.75,1.000,
W4036,DR2,6045490485765786368,162358.39,-262518.1,18.27,18.79,17.45,3625,8.40,1.000,
W4037,DR2,6045502649113226752,162358.40,-262216.1,16.78,17.27,16.07,3602,2.46,1.000,
W4038,DR2,6045490898082693632,162358.44,-262301.2,17.15,17.71,16.32,3495,75.48,0.219,
W4039,DR2,6045489077016441600,162358.45,-262859.2,15.95,16.48,15.24,3631,1.86,1.000,
W4040,DR2,6045502683466562048,162358.46,-262204.1,17.89,,,3593,6.58,,N.D.
W4041,DR2,6045489077016437760,162358.48,-262908.7,16.96,17.43,16.24,3609,5.29,1.000,
W4042,DR2,6045490726284403840,162358.49,-262349.0,17.27,17.75,16.54,3611,3.27,1.000,
W4043,DR2,6045489077009789056,162358.51,-262836.4,18.04,18.81,16.58,3629,6.27,,N.D.
W4044,DR2,6045502679161510144,162358.53,-262122.7,18.91,19.29,17.91,3687,187.10,1.000,
W4045,DR2,6045502683472968960,162358.53,-262204.7,17.00,17.36,16.15,3598,3.42,1.000,
W4046,DR2,6045489248815144320,162358.54,-262824.0,17.96,18.41,17.13,3623,7.25,0.023,
W4047,DR2,6045490485765782272,162358.58,-262527.7,16.71,17.12,15.92,3604,2.39,1.000,
W4048,DR2,6045490898082701696,162358.59,-262225.1,18.19,18.65,17.41,3612,8.85,0.000,
W4049,DR2,6045490485759249280,162358.65,-262528.8,18.52,,,3596,14.46,1.000,
W4050,DR2,6045489077009752320,162358.71,-262910.2,18.12,18.58,17.25,3618,25.98,1.000,
W4051,DR2,6045489248815161600,162358.71,-262730.6,17.07,17.57,16.33,3616,3.38,1.000,
W4052,DR2,6045490726283969664,162358.73,-262429.3,13.36,14.05,12.55,3681,0.45,1.000,
W4053,DR2,6045490039083462656,162358.75,-262655.8,19.08,19.51,18.05,3609,14.09,1.000,
W4054,DR2,6045490721977704832,162358.75,-262434.5,17.39,17.84,16.62,3021,148.25,1.000,
W4055,DR2,6045490485765793152,162358.80,-262453.4,19.11,19.60,18.15,3629,18.66,0.000,
W4056,DR2,6045490726277531520,162358.80,-262335.9,18.97,19.42,17.99,2727,108.06,1.000,
W4057,DR2,6045489248815148928,162358.82,-262809.4,17.54,18.00,16.77,3605,39.60,1.000,
W4058,DR2,6045490721972380544,162358.82,-262409.2,18.98,19.43,18.00,3625,12.31,1.000,
W4059,DR2,6045489283174905344,162358.87,-262713.7,17.09,17.51,16.31,3592,27.61,1.000,
W4060,DR2,6045489248808499200,162358.89,-262813.3,18.26,18.73,17.37,3587,33.72,1.000,
W4061,DR2,6045489244508955264,162358.89,-262719.0,18.29,18.70,17.39,3518,41.15,1.000,
W4062,DR2,6045489077009760896,162358.92,-262901.2,18.92,19.42,17.93,3626,29.27,1.000,
W4063,DR2,6045490726278287488,162358.94,-262342.3,18.09,18.51,17.27,3597,15.69,0.000,
W4064,DR2,6045490481454111232,162358.96,-262539.7,17.37,17.84,16.58,3539,31.75,1.000,
W4065,DR2,6045490893778637568,162359.01,-262251.0,18.71,19.13,17.88,3487,48.25,0.000,
W4066,DR2,6045490485765784704,162359.04,-262516.3,18.84,19.25,17.92,3599,12.63,0.000,
W4067,DR2,6045489077016436352,162359.04,-262909.8,17.04,17.46,16.28,3645,16.38,1.000,
W4068,DR2,6045489248808533632,162359.05,-262731.7,16.97,17.33,16.11,3617,3.25,1.000,
W4069,DR2,6045490726284287488,162359.09,-262342.7,18.74,19.06,17.74,3594,42.85,1.000,
W4070,DR2,6045490039089633408,162359.13,-262652.5,17.10,17.58,16.38,3605,2.96,1.000,
W4071,DR2,6045490039089167488,162359.17,-262620.2,14.90,15.45,14.19,3642,0.56,0.000,
W4072,DR2,6045490829363205120,162359.18,-262330.8,13.92,14.77,13.02,3633,0.74,0.000,
W4073,DR2,6045490485759237888,162359.20,-262532.0,18.84,19.22,17.49,2384,77.01,0.000,
W4074,DR2,6045490898076267776,162359.23,-262244.9,17.99,,,3494,45.11,0.000,
W4075,DR2,6045490485765778688,162359.26,-262535.6,16.67,17.11,15.81,3587,16.12,0.028,
W4076,DR2,6045490520125534208,162359.27,-262440.4,17.56,18.05,16.80,3592,6.44,1.000,
W4077,DR2,6045490893771135232,162359.27,-262321.9,14.61,15.12,13.93,3559,1.28,0.000,
W4078,DR2,6045490829363206016,162359.29,-262327.0,16.37,16.75,15.60,3560,11.93,1.000,
W4079,DR2,6045489077016442752,162359.29,-262847.7,15.63,16.22,14.86,3619,7.68,1.000,
W4080,DR2,6045490034777369088,162359.30,-262702.8,18.44,19.08,17.15,3587,14.15,0.054,
W4081,DR2,6045489283174903168,162359.30,-262715.8,12.93,13.39,12.28,3708,0.71,1.000,
W4082,DR2,6045490898082695936,162359.31,-262243.5,14.58,15.15,13.82,3569,0.97,0.000,
W4083,DR2,6045489180095665792,162359.35,-262822.4,16.78,17.22,16.00,3633,5.47,1.000,
W4084,DR2,6045489077016435584,162359.36,-262910.5,14.26,14.82,13.55,3686,0.87,0.000,
W4085,DR2,6045489283174901120,162359.36,-262720.2,16.95,17.36,16.18,3610,40.70,1.000,
W4086,DR2,6045489248808539904,162359.37,-262726.4,19.01,19.37,18.00,3481,96.64,1.000,
W4087,DR2,6045490893776415616,162359.39,-262317.9,17.57,18.02,16.74,3552,26.31,1.000,
W4088,DR2,6045490726277514496,162359.44,-262343.6,19.11,19.60,18.11,3590,32.11,1.000,
W4089,DR2,6045489248815150464,162359.45,-262757.5,10.64,11.59,9.70,3701,0.45,1.000,
W4090,DR2,6045490034785184512,162359.47,-262638.8,18.44,18.93,17.57,3602,8.77,1.000,
W4091,DR2,6045490034782937984,162359.50,-262611.5,17.77,18.25,17.00,3617,7.46,1.000,
W4092,DR2,6045490485765778560,162359.54,-262535.9,13.62,14.34,12.73,3691,0.64,0.000,
W4093,DR2,6045489077009744512,162359.54,-262912.1,17.29,17.59,16.45,3599,35.58,1.000,
W4094,DR2,6045490485759238272,162359.61,-262534.2,16.51,,,3655,4.72,1.000,
W4095,DR2,6045490412735724032,162359.68,-262603.0,18.59,19.07,17.61,3626,9.95,1.000,
W4096,DR2,6045489248815154432,162359.69,-262738.9,18.94,19.36,17.94,3584,46.66,1.000,
W4097,DR2,6045490515813916416,162359.69,-262441.1,16.62,17.28,15.81,3628,2.25,0.000,
W4098,DR2,6045490039089162624,162359.76,-262625.3,18.33,18.86,17.47,3597,14.76,1.000,
W4099,DR2,6045490417046290816,162359.80,-262610.4,17.34,17.82,16.60,3621,3.74,1.000,
W4100,DR2,6045490485766105728,162359.83,-262533.3,16.74,17.17,16.01,3495,48.23,1.000,
W4101,DR2,6045489077016440320,162359.87,-262847.8,13.55,13.85,13.04,3634,0.38,0.000,
W4102,DR2,6045489283168275968,162359.90,-262722.9,19.10,19.54,18.09,3114,194.96,1.000,
W4103,DR2,6045489283168288640,162359.92,-262711.7,18.93,19.17,18.02,812,365.12,0.000,
W4104,DR2,6045490520125535104,162359.96,-262431.8,17.92,18.44,17.13,3625,7.58,1.000,
W4105,DR2,6045489077016435712,162400.00,-262903.5,18.17,18.59,17.25,3587,13.17,1.000,
W4106,DR2,6045489175783778560,162400.01,-262828.6,17.63,18.12,16.83,3587,11.60,1.000,
W4107,DR2,6045489283168303232,162400.07,-262658.2,18.99,19.36,18.00,3629,13.74,1.000,
W4108,DR2,6045489248815149184,162400.20,-262755.0,15.44,16.05,14.65,2409,240.33,1.000,
W4109,DR2,6045489248815152896,162400.21,-262742.6,17.55,18.04,16.77,3605,13.89,1.000,
W4110,DR2,6045490039083462528,162400.24,-262641.0,19.08,19.51,18.11,3610,15.26,1.000,
W4111,DR2,6045489283168285312,162400.28,-262710.5,18.32,18.87,17.40,3609,13.51,0.004,
W4112,DR2,6045490485759243392,162400.30,-262521.5,17.90,,,3595,5.76,0.000,
W4113,DR2,6045489283174905856,162400.31,-262659.1,17.87,18.30,17.05,3637,5.87,1.000,
W4114,DR2,6045489283174897664,162400.33,-262720.9,16.17,16.67,15.48,3622,2.17,1.000,
W4115,DR2,6045490485765780864,162400.34,-262520.8,16.62,16.86,15.65,3610,1.91,1.000,
W4116,DR2,6045490412734610688,162400.44,-262545.5,18.33,18.84,17.49,3610,8.83,1.000,
W4117,DR2,6045490485765776256,162400.52,-262532.9,17.17,17.83,16.33,3615,5.37,0.000,
W4118,DR2,6045490039089155072,162400.55,-262642.9,18.84,19.07,17.56,3618,13.95,1.000,
W4119,DR2,6045489248815150720,162400.62,-262743.5,17.80,18.22,16.85,3572,14.52,0.000,
W4120,DR2,6045489077016427648,162400.64,-262916.2,17.59,18.07,16.83,3632,7.57,1.000,
W4121,DR2,6045489283174903808,162400.65,-262702.5,17.57,18.04,16.80,3626,4.50,1.000,
W4122,DR2,6045489175783804416,162400.67,-262808.2,18.23,18.72,17.37,3558,63.05,1.000,
W4123,DR2,6045490520125850112,162400.71,-262434.4,17.70,18.31,16.79,3614,4.61,0.000,
W4124,DR2,6045489283174895232,162400.72,-262722.9,17.37,17.87,16.63,3639,5.34,1.000,
W4125,DR2,6045489072710264064,162400.76,-262904.8,16.58,17.01,15.85,3628,2.92,1.000,
W4126,DR2,6045489283174901248,162400.77,-262706.0,17.29,17.78,16.54,3621,3.18,1.000,
W4127,DR2,6045489278863130496,162400.77,-262712.3,19.09,19.56,18.10,3579,15.57,1.000,
W4128,DR2,6045490417046282112,162400.78,-262622.3,17.99,18.49,17.19,3639,5.92,1.000,
W4129,DR2,6045490485765781760,162400.80,-262514.1,16.25,17.02,15.36,3625,1.33,0.000,
W4130,DR2,6045490485765778048,162400.82,-262525.6,18.11,18.61,17.30,3610,7.84,1.000,
W4131,DR2,6045490039089157632,162400.83,-262631.4,17.14,17.56,16.23,3616,3.33,1.000,
W4132,DR2,6045490520125850496,162400.85,-262432.1,17.53,18.03,16.71,3622,4.05,0.000,
W4133,DR2,6045490039089154688,162400.86,-262637.9,19.08,19.29,18.00,3628,17.53,1.000,
W4134,DR2,6045489077009733504,162400.91,-262908.9,17.77,,,3638,7.35,1.000,
W4135,DR2,6045489283174905216,162400.91,-262654.8,18.83,19.22,17.95,3623,13.92,0.000,
W4136,DR2,6045490039082552832,162400.91,-262642.0,19.01,19.12,18.21,3637,17.35,0.000,
W4137,DR2,6045489077016429824,162400.96,-262907.9,16.34,16.68,15.42,3640,1.86,1.000,
W4138,DR2,6045490520119832192,162400.96,-262438.7,18.98,20.31,17.63,3610,14.63,0.998,
W4139,DR2,6045490034777422592,162401.04,-262638.9,16.51,16.98,15.82,3642,1.83,1.000,
W4140,DR2,6045489072710264320,162401.10,-262904.1,17.55,17.99,16.76,3629,10.65,1.000,
W4141,DR2,6045490417046295680,162401.13,-262537.0,17.98,18.45,17.15,3596,8.89,1.000,
W4142,DR2,6045490417046289920,162401.15,-262600.3,17.44,17.92,16.70,3637,3.24,1.000,
W4143,DR2,6045490520125519104,162401.17,-262513.6,17.27,17.74,16.55,3637,4.25,1.000,
W4144,DR2,6045489180089005824,162401.18,-262810.2,18.46,19.52,17.18,3600,15.91,0.000,
W4145,DR2,6045488870857995776,162401.19,-262919.4,16.90,17.36,16.19,3608,3.31,1.000,
W4146,DR2,6045489180095654656,162401.22,-262838.2,16.60,17.07,15.91,3620,1.78,1.000,
